claim_id,bangla_claim,gold_evidence_ids,bge_hit@10,labse_hit@10,bge_top10,labse_top10
C1652,"আমি শুনেছি যে, একজন ব্যক্তি বলেছিলেন যে তিনি নামাজ পড়ছেন, কিন্তু আসলে তিনি নামাজের উদ্দেশ্যে পড়ছেন না; বরং তিনি আমাদেরকে দেখাতে চান যে কিভাবে তিনি রাসূলুল্লাহ (সা.)-কে নামাজ পড়তে দেখেছেন।","['bukhari_677', 'bukhari_824', 'muslim_1060', 'muslim_2091', 'muslim_3690']",False,True,"['muslim_1156', 'bukhari_137', 'bukhari_1170', 'bukhari_751', 'bukhari_965', 'bukhari_647', 'bukhari_702', 'bukhari_401', 'muslim_961', 'bukhari_370']","['bukhari_5615', 'bukhari_824', 'bukhari_1223', 'muslim_3841', 'bukhari_4871', 'muslim_2816', 'bukhari_670', 'muslim_1510', 'muslim_4167', 'bukhari_6936']"
C1666,"আমি শুনেছি আবু দারদা বলেছেন যে, আল্লাহ তাঁর নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এর মাধ্যমে আম্মারকে শয়তানের হাত থেকে রক্ষা করেছেন। এটা সত্যিই আশ্চর্যজনক!","['bukhari_3287', 'muslim_905', 'bukhari_3743', 'muslim_6691', 'muslim_906']",True,False,"['bukhari_7129', 'muslim_7107', 'muslim_5303', 'bukhari_3287', 'muslim_2516', 'bukhari_2039', 'bukhari_907', 'bukhari_7093', 'bukhari_3284', 'bukhari_1222']","['muslim_2613', 'bukhari_2535', 'muslim_471', 'bukhari_7271', 'bukhari_6484', 'muslim_1328', 'muslim_2827', 'muslim_6996', 'bukhari_7554', 'muslim_1039']"
C1667,"আমি শুনেছি, রাসূলুল্লাহ (সা.) হজের সময় মক্কায় প্রবেশ করার পর তাঁর স্ত্রীদের জন্য গরুর মাংস কোরবানি দিয়েছিলেন। আয়েশা (রা.) বলেছিলেন যে, তিনি এই ঘটনা সম্পর্কে জানিয়েছিলেন।","['bukhari_1720', 'bukhari_2952', 'muslim_2925', 'bukhari_1709', 'muslim_2919']",False,True,"['bukhari_2980', 'bukhari_5559', 'bukhari_5424', 'bukhari_5567', 'bukhari_2485', 'bukhari_5511', 'muslim_1939', 'bukhari_5437', 'muslim_1124', 'bukhari_4226']","['bukhari_5170', 'bukhari_1720', 'bukhari_2952', 'bukhari_5115', 'bukhari_1709', 'bukhari_4182', 'bukhari_1539', 'bukhari_5548', 'bukhari_2011', 'bukhari_7421']"
C1668,"আমি শুনেছি যে, যখন মুঅাজ্জিন আজান দিচ্ছিল, তখন মাওয়িয়া বলেছিলেন, ""আল্লাহু আকবার"" এবং ""আমি সাক্ষ্য দিচ্ছি যে আল্লাহ ছাড়া কোনো ইলাহ নেই""। এরপর তিনি আরও বলেছিলেন, ""আমি সাক্ষ্য দিচ্ছি যে মুহাম্মদ আল্লাহর রাসূল""। তিনি বলেছেন যে, তিনি এই কথাগুলো রাসূলুল্লাহর মুখ থেকে শুনেছেন।","['bukhari_914', 'muslim_850', 'muslim_847', 'muslim_842', 'muslim_851']",False,True,"['bukhari_2157', 'bukhari_612', 'bukhari_4896', 'bukhari_5222', 'bukhari_5811', 'muslim_385', 'bukhari_71', 'bukhari_926', 'bukhari_7274', 'bukhari_6265']","['bukhari_914', 'bukhari_612', 'bukhari_4980', 'muslim_850', 'muslim_142', 'bukhari_4871', 'bukhari_5222', 'muslim_366', 'muslim_1088', 'bukhari_7139']"
C1670,"নবী (সা.) বলেছেন, যে নারী আল্লাহ ও পরকালের উপর বিশ্বাসী, সে তিন দিনের বেশি মৃতের জন্য শোক পালন করতে পারবে না, কেবল তার স্বামী মারা গেলে সে চার মাস দশ দিন শোক পালন করবে।","['muslim_3734', 'muslim_3729', 'muslim_3728', 'bukhari_1281', 'bukhari_1282']",False,True,"['bukhari_5339', 'muslim_1491', 'bukhari_5342', 'bukhari_5340', 'bukhari_1086', 'muslim_1489', 'bukhari_5335', 'bukhari_1087', 'bukhari_5341', 'bukhari_1279']","['bukhari_5339', 'bukhari_5342', 'bukhari_5335', 'bukhari_1088', 'bukhari_5345', 'bukhari_1281', 'bukhari_1282', 'bukhari_5334', 'muslim_1489', 'muslim_3734']"
C1680,"রাসূলুল্লাহ (সা.) বলেছেন, ""হে কুরাইশ, তোমরা আল্লাহর কাছে নিজেদের রক্ষা করো, আমি তোমাদের জন্য আল্লাহর কাছে কিছুই করতে পারবো না।"" তিনি তাঁর পরিবারের সদস্যদেরও একই কথা বলেছেন, যে আমি তোমাদের জন্য আল্লাহর কাছে কিছুই করতে পারবো না।","['muslim_504', 'bukhari_2753', 'bukhari_4771', 'muslim_503', 'muslim_501']",False,True,"['bukhari_6625', 'bukhari_6339', 'bukhari_3512', 'bukhari_6616', 'bukhari_6463', 'bukhari_6648', 'bukhari_3504', 'bukhari_7052', 'bukhari_3381', 'bukhari_7468']","['bukhari_3527', 'bukhari_6625', 'muslim_6412', 'bukhari_2753', 'bukhari_7388', 'bukhari_7387', 'bukhari_834', 'bukhari_6326', 'bukhari_3370', 'bukhari_4779']"
C1705,"আমি শুনেছি, যখন একজন ব্যক্তি অসুস্থ ছিলেন, তখন রাসূলুল্লাহ (সা.) এবং আবু বকর (রা.) তার খোঁজে আসেন। তারা তাকে দেখে পানির সাহায্যে তাওয়াজ্জুহ করেন।","['muslim_4145', 'bukhari_5651', 'bukhari_6723', 'bukhari_7309', 'muslim_4147']",True,False,"['bukhari_5016', 'bukhari_169', 'bukhari_7309', 'bukhari_3573', 'bukhari_187', 'bukhari_7022', 'bukhari_7129', 'bukhari_388', 'muslim_1156', 'bukhari_2588']","['muslim_815', 'bukhari_7019', 'bukhari_5697', 'bukhari_1835', 'bukhari_2472', 'bukhari_7022', 'bukhari_152', 'bukhari_4871', 'bukhari_264', 'bukhari_3664']"
C1708,"আমি শুনেছি যে, নবী মুহাম্মদ (সা.) বলেছেন, একজন মুসলিম নারীকে তার স্বামীর মৃত্যুর পর তিন দিনের বেশি শোক পালন করা উচিত নয়, তবে স্বামী মারা গেলে চার মাস এবং দশ দিন শোক পালন করা যাবে।","['muslim_3728', 'muslim_3725', 'muslim_3726', 'muslim_3727', 'bukhari_1281']",False,True,"['bukhari_5339', 'bukhari_5340', 'muslim_1491', 'muslim_1489', 'bukhari_5342', 'bukhari_5341', 'bukhari_1279', 'bukhari_1086', 'bukhari_1087', 'bukhari_1907']","['bukhari_5339', 'bukhari_5345', 'bukhari_1282', 'bukhari_1281', 'muslim_3729', 'bukhari_5334', 'bukhari_5335', 'bukhari_5342', 'bukhari_1197', 'bukhari_1087']"
C1715,"রাসূলুল্লাহ (সা.) যখন ওযু করলেন, তখন তিনি প্রথমে তিনবার হাত ধোয়া, তিনবার মুখে পানি নেওয়া এবং তিনবার নাকের মধ্যে পানি দেওয়া করলেন। এরপর তিনবার মুখ ধোয়ার পর তিনবার হাতের কনুই পর্যন্ত ধোয়া এবং শেষে মাথা ও কান মুছে দিলেন।","['muslim_555', 'muslim_559', 'bukhari_1934', 'bukhari_164', 'muslim_538']",False,True,"['bukhari_248', 'bukhari_257', 'bukhari_2918', 'bukhari_197', 'bukhari_191', 'bukhari_5017', 'bukhari_5798', 'bukhari_188', 'bukhari_162', 'bukhari_273']","['bukhari_248', 'bukhari_265', 'bukhari_159', 'bukhari_191', 'bukhari_197', 'bukhari_257', 'bukhari_1616', 'bukhari_1934', 'bukhari_185', 'bukhari_199']"
C1730,"হজ্জাজ বিন ইউসুফ একবার আব্দুল্লাহকে জিজ্ঞেস করেছিলেন, আরাফার দিন কীভাবে নামাজ পড়বেন। আব্দুল্লাহ বলেছিলেন, তারা সাধারণত যোহর ও আসর একত্রে পড়তেন। সালেম বললেন, এটা তো রাসূলুল্লাহর সুন্নাহ।","['bukhari_1662', 'bukhari_3665', 'muslim_2747', 'bukhari_1660', 'muslim_2636']",False,True,"['bukhari_560', 'bukhari_1068', 'bukhari_891', 'bukhari_778', 'bukhari_759', 'bukhari_577', 'bukhari_565', 'bukhari_1106', 'bukhari_1923', 'bukhari_618']","['bukhari_1662', 'bukhari_157', 'bukhari_1984', 'bukhari_179', 'bukhari_358', 'bukhari_1106', 'bukhari_957', 'bukhari_2025', 'bukhari_700', 'muslim_618']"
C1733,"আমি শুনেছি যে, নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, যদি কেউ তার জমি দান করতে চায়, তবে সে তার মূল জমিটি বিক্রি বা হস্তান্তর না করে গরিবদের জন্য দান করতে পারে। তিনি আরও বলেছেন যে, যারা এই জমির তত্ত্বাবধান করবে, তারা এর থেকে সাধারণভাবে খেতে বা বন্ধুদের খাওয়াতে পারে।","['muslim_4224', 'bukhari_2772', 'bukhari_2737', 'bukhari_2764', 'bukhari_2773']",False,True,"['bukhari_2632', 'muslim_1544', 'bukhari_2341', 'bukhari_2340', 'bukhari_2133', 'bukhari_2342', 'bukhari_2398', 'bukhari_2330', 'bukhari_3600', 'muslim_1721']","['bukhari_2340', 'bukhari_2341', 'bukhari_2772', 'bukhari_2330', 'bukhari_2764', 'bukhari_5371', 'bukhari_2298', 'bukhari_2342', 'bukhari_2339', 'muslim_1544']"
C1768,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) আমাকে বলেছিলেন, ""হে আল্লাহ, আমি তোমার কাছে হিদায়াত ও সঠিক পথের জন্য প্রার্থনা করছি।""","['muslim_6912', 'muslim_6911', 'muslim_6904', 'muslim_1652', 'muslim_1021']",False,True,"['bukhari_4797', 'muslim_2720', 'bukhari_2397', 'bukhari_7388', 'bukhari_7387', 'bukhari_3228', 'bukhari_6360', 'bukhari_7052', 'bukhari_7159', 'bukhari_703']","['muslim_6912', 'bukhari_6326', 'bukhari_424', 'muslim_6911', 'bukhari_2836', 'bukhari_794', 'bukhari_419', 'bukhari_6307', 'bukhari_2603', 'bukhari_3749']"
C1809,"আমি শুনেছি যে রাসূলুল্লাহ (সা.) বলেছেন, একবার তিনি কিছু সময়ের জন্য আল্লাহর ওহী থেকে বঞ্চিত ছিলেন। এরপর যখন তিনি হাঁটছিলেন, তখন তিনি ভয়াবহ এক অনুভূতি অনুভব করেন এবং মাটিতে পড়ে যান।","['muslim_407', 'muslim_406', 'bukhari_4926', 'bukhari_3238', 'bukhari_6214']",False,True,"['bukhari_6146', 'bukhari_5789', 'bukhari_3405', 'bukhari_1130', 'bukhari_732', 'bukhari_1124', 'bukhari_4073', 'bukhari_6291', 'bukhari_7120', 'bukhari_836']","['bukhari_3238', 'bukhari_4926', 'bukhari_6214', 'bukhari_2472', 'bukhari_4954', 'bukhari_4925', 'bukhari_4952', 'bukhari_1835', 'bukhari_6048', 'bukhari_4']"
C1828,"নবী মুহাম্মদ (সা.) বলেছেন, যে ব্যক্তি দশবার ""আল্লাহ ছাড়া কোনো ইলাহ নেই, তিনি একক, তাঁরই রাজত্ব এবং প্রশংসা, তিনি জীবন দেন এবং মৃত্যু দেন, এবং তিনি সবকিছুর উপর ক্ষমতাশালী"" বলবে, তার জন্য চারটি ইসমাইলের বংশধরের মুক্তির সমান পুরস্কার হবে।","['muslim_6842', 'muslim_1343', 'muslim_1352', 'muslim_1338', 'muslim_6909']",False,True,"['muslim_2691', 'bukhari_1797', 'bukhari_6403', 'muslim_1708', 'bukhari_6385', 'bukhari_4116', 'bukhari_1409', 'bukhari_41', 'bukhari_7457', 'bukhari_3293']","['bukhari_4116', 'bukhari_1797', 'bukhari_2995', 'bukhari_3293', 'bukhari_7381', 'muslim_5601', 'bukhari_6328', 'muslim_1343', 'bukhari_835', 'muslim_849']"
C1837,"সুহাইল বলেছেন, তার পিতার জন্ম হয়েছে।","['muslim_3800', 'muslim_3799', 'muslim_4942', 'muslim_4482', 'muslim_7547']",False,True,"['bukhari_4056', 'bukhari_6750', 'bukhari_439', 'bukhari_5423', 'muslim_7030', 'bukhari_2219', 'muslim_2145', 'bukhari_4909', 'bukhari_3725', 'bukhari_4769']","['muslim_6653', 'muslim_2036', 'muslim_6136', 'muslim_6900', 'muslim_3799', 'bukhari_6681', 'bukhari_1898', 'bukhari_1527', 'muslim_2220', 'muslim_7192']"
C1848,"নবী মুহাম্মদ (সা.) কৃষি জমি ভাড়া দেওয়া থেকে নিষেধ করেছেন। আমি সালেমকে জিজ্ঞেস করলাম, তুমি কি জমি ভাড়া দাও? তিনি বললেন, হ্যাঁ, কারণ এতে আমার লাভ বেশি হয়।","['bukhari_4012', 'bukhari_4013', 'muslim_3940', 'muslim_3938', 'muslim_3944']",False,True,"['bukhari_2345', 'bukhari_2342', 'bukhari_2722', 'bukhari_2327', 'bukhari_2332', 'bukhari_2340', 'bukhari_2341', 'bukhari_2634', 'bukhari_2632', 'bukhari_2330']","['bukhari_4013', 'bukhari_4012', 'bukhari_2342', 'bukhari_2285', 'bukhari_2286', 'muslim_1546', 'bukhari_5850', 'bukhari_2330', 'bukhari_2499', 'bukhari_2345']"
C1855,"একজন আরবী এসে বললেন, ""হে রাসূলুল্লাহ, আমাদের মধ্যে আল্লাহর কিতাব অনুযায়ী বিচার করুন।"" তখন রাসূলুল্লাহ (সা.) বললেন, ""তোমার ছেলের জন্য শাস্তি হবে একশত বেত্রাঘাত এবং এক বছরের নির্বাসন, আর সেই মহিলাকে রেজম করা হবে।""","['bukhari_2695', 'bukhari_2696', 'bukhari_7193', 'bukhari_7194', 'bukhari_6835']",False,True,"['bukhari_6740', 'bukhari_6834', 'bukhari_6833', 'muslim_5855', 'bukhari_2649', 'bukhari_4018', 'bukhari_1817', 'bukhari_5886', 'bukhari_1249', 'bukhari_1250']","['bukhari_7194', 'bukhari_7193', 'bukhari_6836', 'bukhari_6835', 'bukhari_2695', 'bukhari_2696', 'muslim_6912', 'bukhari_7260', 'muslim_2603', 'bukhari_6710']"
C1861,"আমি শুনেছি যে, যে ব্যক্তি তার গরু বা মাঠে থাকাকালীন নামাজের জন্য আযান দেয়, তার আযান শুনে জিন, মানুষ এবং অন্যান্য সব কিছু তার পক্ষে কিয়ামতের দিন সাক্ষ্য দেবে।","['bukhari_609', 'bukhari_7548', 'bukhari_3296', 'muslim_2706', 'muslim_2290']",False,True,"['muslim_511', 'bukhari_4919', 'bukhari_6531', 'bukhari_3325', 'bukhari_4816', 'bukhari_7400', 'bukhari_5562', 'bukhari_3600', 'bukhari_430', 'bukhari_4718']","['bukhari_609', 'bukhari_3296', 'bukhari_7548', 'bukhari_2853', 'muslim_7211', 'muslim_5453', 'muslim_897', 'muslim_1957', 'bukhari_7111', 'muslim_3324']"
C1884,"রাসুলুল্লাহ (সা.) বলেছেন, আমার পরে তোমরা কাফির হয়ে ফিরে আসবে না।","['bukhari_6868', 'bukhari_7080', 'bukhari_6869', 'bukhari_7077', 'bukhari_4405']",True,False,"['bukhari_6868', 'bukhari_7079', 'bukhari_6764', 'bukhari_7077', 'bukhari_4109', 'bukhari_6630', 'bukhari_3120', 'bukhari_3028', 'bukhari_3027', 'bukhari_4781']","['bukhari_5731', 'bukhari_283', 'bukhari_3538', 'bukhari_2139', 'bukhari_5398', 'bukhari_5998', 'bukhari_585', 'bukhari_418', 'bukhari_7051', 'bukhari_106']"
C1897,"আমি শুনেছি যে, রাসূলুল্লাহ (সা.) বলেছেন, যখন কেউ নতুন জায়গায় পৌঁছায়, তাকে আল্লাহর পরিপূর্ণ কথাগুলোর আশ্রয় নিতে হবে যেন সৃষ্টির ক্ষতি থেকে রক্ষা পায়। যদি কেউ সন্ধ্যায় এই কথাগুলো বলে, তাহলে তাকে কিছুই ক্ষতি করতে পারবে না।","['muslim_6880', 'muslim_6879', 'muslim_6878', 'muslim_3487', 'muslim_7502']",False,True,"['bukhari_6415', 'muslim_2531', 'bukhari_2885', 'bukhari_5244', 'muslim_4969', 'bukhari_6361', 'bukhari_1145', 'muslim_382', 'bukhari_4636', 'bukhari_4938']","['muslim_6879', 'bukhari_450', 'bukhari_5747', 'bukhari_2817', 'bukhari_6930', 'bukhari_142', 'bukhari_129', 'bukhari_6625', 'bukhari_2795', 'bukhari_71']"
C1916,"আমি শুনেছি যে, আবদুল্লাহ বিন সালামকে জানানো হয়েছে যে তিনি জান্নাতের লোক। কিন্তু তিনি বলেছেন, এটা বলা উচিত নয় যেটা তাদের জানা নেই। তিনি একটি স্বপ্নের কথা বলেছেন যেখানে তিনি একটি সবুজ বাগানে একটি স্তম্ভ দেখেছেন এবং সেখানে একটি দড়ি ছিল। তিনি সেই দড়ি ধরে উঠেছিলেন এবং রাসূলুল্লাহ (সা.) বলেছেন যে আবদুল্লাহ মৃত্যুবরণ করবেন যখন তিনি সেই দড়ি ধরে থাকবেন।","['muslim_6382', 'bukhari_7010', 'muslim_6381', 'bukhari_3813', 'bukhari_7014']",False,True,"['muslim_2478', 'bukhari_5982', 'muslim_187', 'bukhari_4046', 'bukhari_6555', 'bukhari_3255', 'bukhari_7035', 'bukhari_7345', 'bukhari_1379', 'muslim_2825']","['bukhari_7010', 'bukhari_3057', 'bukhari_3056', 'bukhari_2345', 'bukhari_7014', 'bukhari_3033', 'muslim_3944', 'bukhari_7150', 'bukhari_131', 'bukhari_3226']"
C1926,"আমি শুনেছি, রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) মক্কার কাবা মসজিদে ঘুমানোর সময় তিনজন ব্যক্তি তাঁর কাছে এসেছিলেন। সেই সময় তাঁর প্রতি ওহী আসার আগে এই ঘটনা ঘটেছিল।","['muslim_414', 'bukhari_3570', 'muslim_3745', 'muslim_1564', 'muslim_5704']",False,True,"['bukhari_697', 'muslim_162', 'bukhari_1627', 'bukhari_1815', 'bukhari_7008', 'bukhari_1764', 'bukhari_1164', 'bukhari_5042', 'bukhari_2885', 'bukhari_1547']","['bukhari_3570', 'bukhari_4791', 'muslim_4406', 'bukhari_3088', 'bukhari_6271', 'muslim_1657', 'bukhari_1603', 'bukhari_3087', 'bukhari_697', 'muslim_1676']"
C1952,"আবু তালহা শহরের সবচেয়ে ধনী আনসার ছিলেন এবং তাঁর সবচেয়ে প্রিয় সম্পদ ছিল একটি কূপ, যা মসজিদের দিকে মুখ করে ছিল। তিনি রাসূলুল্লাহকে বলেছিলেন যে, আল্লাহর নির্দেশ অনুযায়ী, তিনি তাঁর প্রিয় সম্পদটি আল্লাহর জন্য দান করতে চান এবং রাসূলুল্লাহ তাঁকে পরামর্শ দিয়েছিলেন যে, এটি তাঁর আত্মীয়দের মধ্যে বিতরণ করতে।","['bukhari_2318', 'muslim_2315', 'bukhari_1461', 'bukhari_4554', 'bukhari_2769']",False,True,"['bukhari_5356', 'bukhari_6442', 'bukhari_55', 'bukhari_1426', 'bukhari_5351', 'muslim_1056', 'bukhari_2748', 'bukhari_7088', 'bukhari_5985', 'bukhari_1419']","['bukhari_5611', 'bukhari_1461', 'bukhari_2769', 'bukhari_2318', 'bukhari_4554', 'bukhari_2758', 'bukhari_5970', 'bukhari_2904', 'muslim_2315', 'bukhari_3127']"
C1967,"আমি শুনেছি, রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) বলেছেন যে, এক সময় আসবে যখন মানুষ তাদের আত্মীয়-স্বজনকে বলবে, ""আসো, সুখ-সমৃদ্ধির দিকে চল!"" কিন্তু তিনি বলেছেন, মদিনা তাদের জন্য ভালো, যদি তারা জানত। তিনি আরও বলেছেন, মদিনা যেমন খারাপকে দূরে সরিয়ে দেয়, তেমনই শেষ সময়ে মদিনা খারাপদের বের করে দেবে।","['muslim_3352', 'muslim_3318', 'muslim_3353', 'muslim_3364', 'bukhari_1871']",True,False,"['muslim_1381', 'bukhari_1871', 'bukhari_2897', 'bukhari_1874', 'bukhari_1804', 'bukhari_5985', 'bukhari_6372', 'bukhari_3594', 'bukhari_2892', 'bukhari_6415']","['bukhari_1875', 'bukhari_3600', 'bukhari_6495', 'bukhari_3928', 'bukhari_3647', 'bukhari_7067', 'bukhari_2584', 'bukhari_2583', 'muslim_3365', 'bukhari_2945']"
C1975,"রাসূলুল্লাহ (সা.) এবং আবু বকর ও উমর (রা.) এর সময়ে আমরা গম, বার্লি এবং খেজুরের উপর ঋণ দিতাম। ابن আবজি বলেছেন যে, তিনি একই কথা বলেছেন।","['bukhari_2242', 'bukhari_2243', 'muslim_7559', 'bukhari_2244', 'muslim_3415']",False,True,"['bukhari_2251', 'bukhari_6441', 'bukhari_1510', 'bukhari_2096', 'bukhari_2068', 'bukhari_5371', 'bukhari_1508', 'bukhari_2509', 'bukhari_2200', 'bukhari_336']","['bukhari_2243', 'bukhari_2242', 'bukhari_5601', 'muslim_3162', 'muslim_1249', 'muslim_906', 'bukhari_2344', 'bukhari_2343', 'muslim_6617', 'bukhari_957']"
