claim_id,bangla_claim,gold_evidence_ids,translation_hit@10,bge_hit@10,translation_top10,bge_top10
C0225,"একজন মহিলা বলেছেন, তাদের মধ্যে কেউ যদি এমন অবস্থায় থাকে যেখানে তারা রক্তপাতের সম্মুখীন হয়, তবে তারা তার উপর নিজের ল saliva ব্যবহার করতে পারে।","['bukhari_312', 'muslim_480', 'muslim_675', 'muslim_731', 'muslim_752']",False,True,"['bukhari_4579', 'bukhari_6522', 'bukhari_6337', 'muslim_2396', 'bukhari_3059', 'bukhari_7356', 'muslim_2361', 'bukhari_5092', 'muslim_302', 'bukhari_7084']","['bukhari_307', 'bukhari_5706', 'bukhari_227', 'bukhari_312', 'bukhari_308', 'muslim_300', 'bukhari_2037', 'bukhari_310', 'bukhari_314', 'muslim_2174']"
C0228,নবী মুহাম্মদ (সা.) কুবা মসজিদে হেঁটে এবং ঘোড়ায় চড়ে যেতেন এবং সেখানে দুই রাকাত নামাজ পড়তেন।,"['bukhari_7326', 'bukhari_1193', 'muslim_3390', 'bukhari_1194', 'muslim_3391']",False,True,"['muslim_729', 'muslim_765', 'muslim_834', 'muslim_2093', 'bukhari_937', 'muslim_837', 'muslim_712', 'muslim_393', 'bukhari_625', 'muslim_1718']","['bukhari_7326', 'bukhari_1194', 'bukhari_1627', 'bukhari_1193', 'bukhari_400', 'bukhari_1616', 'bukhari_1612', 'bukhari_6343', 'bukhari_1625', 'bukhari_504']"
C0231,"আমি শুনেছি যে, আবদুল্লাহ বিন সালামকে জানানো হয়েছিল যে তিনি জান্নাতের লোকদের মধ্যে একজন। তিনি এর বিরুদ্ধে বলেছিলেন যে, তাদের উচিত নয় এমন কথা বলা যা তাদের জানা নেই। তিনি একটি স্বপ্নের কথা উল্লেখ করেন যেখানে তিনি একটি সবুজ বাগানে একটি স্তম্ভ দেখেন এবং রাসূলুল্লাহ (সা.) তাকে বলেন যে, আবদুল্লাহ বিন সালাম দৃঢ়ভাবে সত্যের সাথে থাকবে।","['muslim_6382', 'bukhari_7010', 'muslim_6381', 'bukhari_3813', 'bukhari_7014']",True,False,"['bukhari_3813', 'bukhari_7010', 'bukhari_6841', 'bukhari_3911', 'bukhari_3938', 'muslim_1235', 'bukhari_7014', 'bukhari_3329', 'muslim_2474', 'bukhari_5777']","['muslim_2825', 'bukhari_5982', 'bukhari_6555', 'muslim_2478', 'bukhari_1195', 'bukhari_6983', 'bukhari_3812', 'bukhari_6214', 'bukhari_7345', 'muslim_2840']"
C0232,"আমি শুনেছি যে, একজন ব্যক্তি বলেছিলেন যে, আমাদের হাতগুলোকে হাঁটুর উপরে রাখতে বলা হয়েছে এবং হাঁটুতে হাত রাখার থেকে বিরত থাকতে বলা হয়েছে।","['bukhari_790', 'muslim_1194', 'muslim_1197', 'muslim_1112', 'muslim_5259']",False,True,"['bukhari_7516', 'bukhari_191', 'bukhari_185', 'bukhari_186', 'bukhari_199', 'bukhari_192', 'bukhari_933', 'bukhari_6777', 'bukhari_197', 'bukhari_3165']","['bukhari_1220', 'bukhari_1219', 'bukhari_790', 'bukhari_1429', 'muslim_545', 'bukhari_6644', 'bukhari_5627', 'bukhari_412', 'bukhari_1629', 'bukhari_740']"
C0235,"আমি শুনেছি যে, একজন ব্যক্তি কিয়ামতের দিন জাহান্নামে নিক্ষিপ্ত হবে এবং সেখানে তার দেহের অংশগুলো জাহান্নামের আগুনে পড়ে যাবে। তখন জাহান্নামের লোকেরা তার কাছে এসে বলবে, তুমি তো আমাদের ভালো কাজ করতে বলতে এবং খারাপ কাজ থেকে নিষেধ করতে। কিন্তু তুমি নিজে ভালো কাজ করনি এবং খারাপ কাজ করতে গিয়েছ।","['bukhari_3267', 'muslim_7483', 'bukhari_7098', 'muslim_451', 'muslim_7268']",True,False,"['bukhari_3267', 'bukhari_7098', 'bukhari_7084', 'bukhari_7454', 'bukhari_3606', 'bukhari_7439', 'bukhari_7449', 'bukhari_7438', 'bukhari_7437', 'bukhari_806']","['bukhari_6561', 'bukhari_6539', 'bukhari_4626', 'bukhari_3118', 'bukhari_7450', 'muslim_2807', 'bukhari_6463', 'bukhari_7506', 'bukhari_3192', 'bukhari_6559']"
C0239,"তিনি মসজিদে ইতিকাফ অবস্থায় থাকাকালীন মাথা বের করে আমাকে বললেন, আমি যখন হায়েজে আছি তখনও আমি তাকে ধোয়ার জন্য পানি দিতে পারি।","['bukhari_2030', 'bukhari_2031', 'bukhari_299', 'bukhari_300', 'bukhari_301']",False,True,"['muslim_832', 'bukhari_5676', 'bukhari_1568', 'bukhari_248', 'muslim_1235', 'bukhari_256', 'muslim_2498', 'bukhari_319', 'bukhari_1559', 'bukhari_254']","['bukhari_2031', 'bukhari_2030', 'bukhari_2028', 'bukhari_230', 'bukhari_339', 'bukhari_6433', 'bukhari_299', 'bukhari_301', 'bukhari_300', 'bukhari_231']"
C0244,"আমি জুবায়েরকে বলেছিলাম, তুমি কেন রাসূলুল্লাহ (সা.) সম্পর্কে কথা বলছো না যেমন তাঁর অন্যান্য সাহাবীরা বলেন? তিনি বললেন, আল্লাহর কসম, আমার তাঁর কাছে সম্মান ছিল, কিন্তু আমি শুনেছি তিনি বলেছেন, যে কেউ ইচ্ছাকৃতভাবে আমার উপর মিথ্যা কথা বলবে, সে যেন আগুনের আসনে স্থান করে নেয়।","['bukhari_107', 'muslim_7510', 'bukhari_1291', 'muslim_4', 'muslim_3679']",False,True,"['muslim_2701', 'muslim_2474', 'muslim_1779', 'muslim_2768', 'muslim_6015', 'muslim_2503', 'bukhari_7510', 'muslim_956', 'muslim_187', 'bukhari_4294']","['muslim_3', 'bukhari_107', 'muslim_4', 'bukhari_109', 'bukhari_108', 'bukhari_106', 'bukhari_1291', 'bukhari_6311', 'bukhari_2680', 'bukhari_6478']"
C0251,"নবী (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) একবার আমার উটের জন্য আমাকে বলেছিলেন যে, আমি তাকে উটটি বিক্রি করতে পারি। আমি পাঁচ অউকিয়া দামে বিক্রি করলাম এবং তিনি আমাকে উটটি মদিনায় নিয়ে আসার অনুমতি দিলেন। মদিনায় পৌঁছানোর পর, তিনি আমাকে আরও কিছু দিয়েছিলেন এবং পরে উটটি আমাকে উপহার দিলেন।","['muslim_4103', 'muslim_4098', 'bukhari_2718', 'muslim_4100', 'muslim_4101']",True,False,"['bukhari_2967', 'bukhari_2718', 'muslim_2070', 'bukhari_2309', 'bukhari_7163', 'bukhari_2970', 'muslim_187', 'bukhari_7164', 'bukhari_2800', 'bukhari_2799']","['bukhari_2190', 'bukhari_2604', 'bukhari_6441', 'bukhari_7186', 'bukhari_2230', 'bukhari_1546', 'bukhari_2240', 'bukhari_2385', 'bukhari_2980', 'bukhari_5424']"
C0264,"আমি শুনেছি যে, রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম হুদায়বিয়ার সময় একজনকে বলেছিলেন যে, তার মাথায় পোকা হয়েছে। তখন তিনি তাকে বললেন, মাথার পোকা পরিষ্কার করে একটি উট কোরবানি দিতে অথবা তিন দিন রোজা রাখতে অথবা ছয় জন দুঃস্থকে তিন মদ কুরমা খাওয়াতে।","['muslim_2882', 'muslim_2877', 'muslim_2881', 'muslim_2880', 'bukhari_1814']",False,True,"['bukhari_6708', 'bukhari_5703', 'bukhari_4190', 'bukhari_4517', 'muslim_1971', 'muslim_1489', 'bukhari_5213', 'bukhari_1815', 'bukhari_6134', 'bukhari_5214']","['bukhari_1814', 'bukhari_5703', 'bukhari_6708', 'bukhari_1981', 'bukhari_5693', 'bukhari_5692', 'bukhari_5665', 'bukhari_1178', 'bukhari_254', 'bukhari_4410']"
C0267,"আমি শুনেছি যে, একজন ব্যক্তি বলেছেন যে তিনি স্বপ্নে দেখেছেন যে একজন তাকে বলছেন, ""হজ মাবরুর এবং উমরা মাকবুল।"" এরপর তিনি ইবন আব্বাসের কাছে গিয়ে এই স্বপ্নের কথা বললে, তিনি বলেছেন যে এটি নবীর سنت।","['bukhari_1567', 'muslim_3015', 'bukhari_1688', 'muslim_3692', 'muslim_4568']",True,False,"['muslim_1242', 'bukhari_1567', 'bukhari_857', 'bukhari_1688', 'bukhari_3764', 'muslim_536', 'muslim_1235', 'muslim_1245', 'bukhari_2634', 'bukhari_4378']","['bukhari_7033', 'bukhari_7008', 'bukhari_7019', 'bukhari_3354', 'bukhari_7020', 'muslim_2272', 'bukhari_3691', 'bukhari_7128', 'muslim_2390', 'bukhari_23']"
C0270,"আমি শুনেছি যে, আবু তালহা নবীজির কাছে বলেছিলেন যে, আল্লাহ আমাদের সম্পদ থেকে খরচ করতে বলেছেন। তাই তিনি তাঁর জমি আল্লাহর জন্য দান করেছেন এবং নবীজি তাঁকে পরামর্শ দিয়েছেন যে, সেই জমি যেন তিনি তাঁর আত্মীয়দের মধ্যে বিতরণ করেন।","['muslim_2316', 'muslim_2315', 'bukhari_2758', 'bukhari_1461', 'bukhari_4554']",True,False,"['bukhari_2318', 'bukhari_2769', 'muslim_1721', 'bukhari_4554', 'bukhari_1461', 'bukhari_5611', 'bukhari_2758', 'muslim_2371', 'bukhari_2630', 'bukhari_4235']","['bukhari_2632', 'bukhari_55', 'bukhari_4006', 'bukhari_2398', 'muslim_1765', 'bukhari_5351', 'bukhari_2634', 'bukhari_5651', 'bukhari_2332', 'bukhari_2722']"
C0291,"আবু তালহা তাঁর প্রিয় সম্পদ, যা ছিল একটি পানির কূপ, আল্লাহর রাস্তায় দান করেছেন। তিনি নবীকে বলেছিলেন যে, তিনি এই কূপকে দান করতে চান এবং নবী তাকে পরামর্শ দিয়েছিলেন যে, এটি তার আত্মীয়দের মধ্যে বিতরণ করতে।","['bukhari_2318', 'muslim_2315', 'bukhari_1461', 'bukhari_4554', 'bukhari_2769']",True,False,"['bukhari_2318', 'bukhari_1461', 'bukhari_4554', 'bukhari_1449', 'bukhari_2769', 'bukhari_5097', 'bukhari_192', 'muslim_1022', 'bukhari_2764', 'bukhari_186']","['bukhari_188', 'bukhari_2590', 'bukhari_55', 'bukhari_2757', 'bukhari_4006', 'bukhari_5351', 'bukhari_6998', 'bukhari_7164', 'bukhari_1498', 'bukhari_196']"
C0300,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম হিজামা করলেন এবং যাকে হিজামা করালেন তাকে উপহার দিলেন। যদি এটি হারাম হতো, তবে তিনি তাকে উপহার দিতেন না।","['bukhari_2103', 'bukhari_2279', 'muslim_4042', 'muslim_5749', 'muslim_4041']",False,True,"['muslim_1948', 'muslim_1235', 'muslim_1795', 'muslim_446', 'muslim_2407', 'bukhari_3136', 'muslim_1484', 'muslim_2039', 'muslim_2371', 'muslim_2964']","['bukhari_2625', 'bukhari_2576', 'bukhari_2585', 'bukhari_3117', 'bukhari_1704', 'bukhari_1436', 'bukhari_2279', 'bukhari_6470', 'bukhari_2393', 'bukhari_2573']"
C0305,"আমি শুনেছি, আবদুল্লাহ বিন জাইদ বলেছেন যে, রাসূলুল্লাহ (সা.) যখন ওযু করতেন, তখন তিনি প্রথমে হাত ধোতেন, তারপর মুখ, এবং তারপর মাথা ও পা ধোতেন।","['bukhari_185', 'muslim_557', 'muslim_555', 'bukhari_186', 'muslim_538']",True,False,"['bukhari_185', 'bukhari_186', 'bukhari_197', 'bukhari_1840', 'muslim_236', 'bukhari_735', 'bukhari_199', 'bukhari_192', 'muslim_491', 'bukhari_191']","['bukhari_248', 'bukhari_273', 'bukhari_272', 'bukhari_197', 'bukhari_257', 'bukhari_5017', 'bukhari_191', 'bukhari_262', 'muslim_304', 'bukhari_182']"
C0307,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম আমাদের কাছে আসলেন, তখন আমি, আমার মা এবং আমার খালাতো বোন আম হরম সেখানে ছিলাম। আমার মা নবীকে বললেন, ""হে রাসূল, আমার ছেলের জন্য দোয়া করুন,"" তখন নবী আমাকে সব ধরনের কল্যাণের জন্য দোয়া করলেন এবং শেষের দিকে বললেন, ""হে আল্লাহ, তার সম্পদ ও সন্তান বৃদ্ধি কর এবং এতে বরকত দান কর।""","['muslim_6375', 'muslim_1501', 'muslim_6376', 'bukhari_6344', 'muslim_6396']",False,True,"['muslim_187', 'muslim_2491', 'bukhari_6332', 'muslim_163', 'muslim_2498', 'muslim_2696', 'bukhari_1821', 'muslim_2964', 'muslim_2345', 'muslim_188']","['bukhari_6332', 'bukhari_6602', 'bukhari_6344', 'bukhari_5979', 'bukhari_2744', 'bukhari_5978', 'bukhari_6380', 'bukhari_6381', 'bukhari_6379', 'bukhari_6378']"
